word_count,sentence_count,avg_sentence_len,avg_word_len,spelling_errors,long_word,exc_count,que_count,stopwords_count,unigrams_count,bigrams_count,trigrams_count,noun_count,adj_count,adv_count,verb_count,fw_count,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,neg_sentiment,neu_sentiment,pos_sentiment,score1,score2,score
464,29,16,3.870689655,23,76,2,0,178,226,420,456,117,23,23,88,0,578,74.08,10.2,6.4,8.4,7,6.92,67,7.166666667,14.19256724,2.728,21.946,4.326,5,4,9
244,13,18.76923077,3.602459016,40,28,0,0,103,104,192,222,57,16,9,40,0,287,79.6,9.9,6.4,5.91,6.1,6.34,26,5.714285714,13.50588235,0,12.035,0.965,3,3,6
452,19,23.78947368,3.873893805,22,75,1,1,203,195,403,438,94,40,26,94,0,561,66.47,11.2,9.4,8.01,9.9,6.86,56,11.625,16.10341463,0.946,15.631,2.425,4,5,9
248,15,16.53333333,4.064516129,15,45,0,0,99,139,227,239,59,21,11,42,0,317,72.97,10.2,6.9,8.29,7.4,6.95,37,5.0625,14.57122807,0.324,12.047,2.629,3,4,7
298,13,22.92307692,3.546979866,13,29,1,1,149,109,231,276,53,10,19,67,0,316,85.12,9.3,6.3,7.14,8.4,5.96,22,5.642857143,13.3576834,0.072,11.192,1.736,3,3,6
592,32,18.5,3.844594595,27,93,0,5,217,285,548,583,137,36,45,99,0,718,63.8,11,8.3,10.26,9.1,7.44,94,7,15.98677485,2.338,27.045,2.619,5,6,11
503,28,17.96428571,3.942345924,35,90,2,2,176,241,452,488,132,34,28,84,0,613,72.87,11.2,6.9,9.97,8.8,7.5,84,5.785714286,15.98885246,2.769,22.822,2.409,4,5,9
537,25,21.48,3.981378026,38,80,0,1,239,228,484,524,122,32,24,104,0,689,67.99,11.6,8.8,7.78,9,6.64,64,12,15.12946322,1.38,18.793,4.828,4,4,8
174,7,24.85714286,4.097701149,5,31,0,0,94,75,138,157,31,10,17,33,0,233,64.95,13.7,9.9,8.94,11.2,6.24,15,16.16666667,14.9437037,0,5.245,1.755,3,3,6
301,16,18.8125,3.604651163,18,20,0,0,140,137,267,292,59,14,14,62,0,346,87.65,7.4,5.4,5.51,6,5.81,23,7.416666667,12.26935252,0.606,11.91,3.486,3,4,7
512,35,14.62857143,3.708984375,28,69,1,6,200,231,468,504,113,30,34,84,0,605,75.61,9.3,5.8,7.53,5.8,6.48,62,4.611111111,12.65085973,0.881,28.767,5.352,4,5,9
379,20,18.95,4.044854881,16,55,0,0,155,152,311,350,82,30,22,69,0,458,71.24,10.2,7.5,9.45,9,5.92,31,8.8,12.42863905,0.053,17.181,2.766,4,4,8
423,18,23.5,4.257683215,20,91,0,0,145,187,349,391,142,38,24,67,0,576,51.99,12.6,10.8,12.3,12.2,7.36,64,12.625,16.69369863,0.078,14.268,3.654,5,4,9
373,22,16.95454545,4.080428954,15,77,0,0,127,192,335,364,107,28,19,59,0,490,65.01,11.4,7.8,10.26,8.8,7.24,59,7.25,15.16395062,0.478,18.22,3.302,5,5,10
360,20,18,4.075,17,70,4,1,137,170,314,337,97,19,14,53,0,441,71.65,10.5,7.4,10.38,9.5,7.03,51,8,15.11757188,0.387,17.579,2.034,4,4,8
316,19,16.63157895,3.993670886,1,53,3,1,118,151,282,309,82,17,22,48,0,407,73.17,10.7,6.8,8.46,7.5,6.6,40,6,13.61403509,0.553,16.589,1.857,4,4,8
311,7,44.42857143,3.906752412,23,46,0,1,143,175,295,306,95,21,13,56,0,391,46.68,12.5,17,8.55,19.4,8.31,48,11.75,25.10666667,0.522,5.683,0.795,4,5,9
310,15,20.66666667,3.816129032,16,50,1,0,131,143,272,299,80,26,6,46,0,383,69.92,10.4,8,8.76,8.8,7.14,45,7.333333333,15.87340659,0.105,13.013,1.883,4,6,10
475,24,19.79166667,3.951578947,24,104,0,0,174,171,335,401,125,27,12,81,0,611,62.68,11.8,8.7,10.09,9.5,7.03,66,6.357142857,15.27058824,0.41,19.154,4.437,5,5,10
716,33,21.6969697,3.981843575,39,127,0,0,275,346,648,704,169,60,51,111,0,900,68.91,11.4,8.4,9.63,10,7.31,109,11.875,16.57873418,1.02,27.47,4.511,5,6,11
492,28,17.57142857,3.845528455,27,73,1,0,173,215,429,475,110,31,29,86,0,584,73.27,10,6.7,9.45,8.2,7.22,75,4.75,15.17153846,1.479,23.269,3.252,5,5,10
382,16,23.875,3.706806283,12,54,5,2,165,173,334,365,89,16,15,70,0,455,67.08,10.8,9.1,7.95,9.6,6.75,44,6.357142857,15.63809524,0.182,13.724,2.094,5,4,9
696,44,15.81818182,3.863505747,47,104,0,1,284,276,577,657,175,30,37,112,0,847,74.08,9.7,6.4,8,6.6,6.7,93,5.3125,13.64,0.578,38.625,4.797,6,6,12
452,37,12.21621622,4.002212389,34,76,0,6,151,219,396,435,124,27,21,68,0,546,76.32,8.9,5.6,9.38,6.9,6.88,66,6,13.47755725,0.465,31.4,5.135,5,4,9
611,25,24.44,4.279869067,31,150,0,0,227,245,514,584,138,50,32,120,0,829,50.06,13.7,11.5,12.36,13.2,8.13,115,8,19.16865275,0.306,20.302,4.393,5,5,10
363,18,20.16666667,4.256198347,13,87,0,1,145,165,306,337,93,25,13,63,0,509,53.41,13.3,10.2,11.25,10.9,7.63,63,5.571428571,16.995,0,15.531,2.469,4,5,9
418,29,14.4137931,3.784688995,20,54,1,4,174,157,340,386,86,27,23,85,0,510,75.3,9.8,6,7,5.5,6.17,45,4.6875,11.96,0.432,24.572,3.996,4,4,8
411,25,16.44,3.902676399,17,66,0,4,153,203,380,402,106,24,20,61,0,499,74.19,10.1,6.4,9.68,7.9,7.4,68,5.928571429,15.37142857,1.382,20.511,3.107,5,5,10
369,21,17.57142857,3.701897019,21,46,0,0,158,182,326,355,75,23,25,77,0,436,80.41,9.1,6.1,6.15,5.9,6.16,37,5.857142857,12.83294118,0.464,17.329,3.207,4,4,8
87,6,14.5,4.114942529,6,14,0,0,33,62,85,85,22,4,4,18,0,106,75.5,10.9,5.9,9.67,7.5,6.34,10,4.416666667,12.34315789,0.232,4.972,0.796,2,2,4
419,23,18.2173913,3.758949881,22,45,0,0,168,188,374,404,89,27,26,80,0,503,80.21,10,6.1,7.31,7,6.25,43,5.857142857,13.12233422,1.431,20.408,1.161,4,4,8
471,23,20.47826087,3.547770701,19,57,0,0,183,184,377,440,111,25,20,90,0,541,70.13,9.9,8,7.89,8.2,6.08,39,9,13.13939394,1.828,19.2,1.972,4,4,8
396,23,17.2173913,3.820707071,22,58,0,1,146,160,319,366,81,20,29,80,0,476,73.37,9.7,6.7,8.63,7.5,6.27,41,5.428571429,12.72938416,2.271,18.302,2.426,4,5,9
482,33,14.60606061,3.962655602,57,77,0,1,202,228,426,469,93,33,36,95,0,606,74.9,9.4,6.1,7.64,6.2,6.78,69,4.5,13.62136986,2.227,28.836,1.937,4,4,8
442,28,15.78571429,3.950226244,25,61,3,4,185,185,372,419,101,41,18,78,0,553,74.08,10.6,6.4,8.46,7,6.77,61,6,13.81721519,1.486,25.57,0.944,4,5,9
440,28,15.71428571,4.002272727,17,76,0,0,154,171,342,392,111,25,27,65,0,568,65.93,10.9,7.5,9.21,7.5,6.32,49,4.055555556,12.58459948,1.514,23.971,2.514,4,4,8
640,30,21.33333333,3.8234375,20,94,0,3,280,256,527,601,145,38,23,126,2,781,69.01,10.2,8.4,8.12,8.7,6.73,78,6.285714286,15.08502618,2.773,23.118,4.11,5,4,9
455,30,15.16666667,3.89010989,22,68,0,2,193,205,391,432,109,35,29,70,0,547,75,9.6,6.1,8.45,6.8,6.25,49,4.9375,12.22949495,1.709,26.261,2.032,4,5,9
416,18,23.11111111,4.067307692,31,66,1,1,183,173,349,389,101,31,21,75,0,531,67.59,12,8.9,9.92,10.9,6.28,38,6.142857143,14.31924119,1.346,14.14,2.516,4,4,8
449,29,15.48275862,3.841870824,20,86,1,2,154,206,366,410,112,26,30,73,0,550,67.04,10.9,7.1,10.37,8.1,7.41,73,4.222222222,15.03640327,2.459,21.418,5.123,4,5,9
506,28,18.07142857,3.62055336,27,67,3,7,171,238,465,500,130,33,25,97,0,576,73.58,9.2,6.6,9.45,8.1,7.49,81,10.1,15.76176039,1.675,22.533,3.793,5,5,10
377,30,12.56666667,3.846153846,14,67,1,8,138,181,337,366,100,27,18,49,0,463,69.58,10.4,6.1,10.01,7,7.39,63,3.45,14.31529412,0.431,27.862,1.708,4,5,9
505,26,19.42307692,4.03960396,34,97,0,1,203,205,407,464,137,42,26,84,0,625,70.94,10.7,7.6,9.68,9.3,6.65,61,4.6875,14.35085202,1.34,22.304,2.355,5,5,10
470,21,22.38095238,3.980851064,41,89,1,0,168,217,411,456,130,44,32,87,0,582,68.7,10.7,8.5,10.21,10.6,7.42,73,7.583333333,16.91686275,0.565,17.984,2.45,4,4,8
375,21,17.85714286,3.757333333,17,47,0,1,147,176,340,366,89,16,15,75,0,440,81.12,9.7,5.8,8.29,7.3,6.58,45,5.5,13.72147239,0.377,18.238,2.384,4,4,8
390,14,27.85714286,3.820512821,19,43,0,0,150,155,342,380,101,18,30,74,0,448,71.78,10,9.4,8.71,11.8,6.32,32,12.25,15.57942197,0.996,11.426,1.578,3,4,7
426,25,17.04,3.852112676,30,68,0,1,147,198,378,417,99,29,20,84,0,531,65.42,10.8,7.7,9.85,8.2,7.13,63,5.625,14.77882353,0.705,21.905,2.389,5,4,9
485,29,16.72413793,3.995876289,37,81,0,0,191,230,432,470,109,33,28,92,0,614,73.37,11.1,6.7,8.87,7.7,6.76,65,4.5,13.96651163,0.942,23.415,4.643,4,4,8
178,8,22.25,4.123595506,6,30,0,0,65,94,156,169,45,11,12,32,0,240,59.64,12.8,9.9,9.92,10.7,7,24,6.916666667,16,0.16,6.513,1.328,3,3,6
206,11,18.72727273,3.859223301,20,32,0,0,85,118,190,199,46,8,15,40,0,257,71.65,11.7,7.4,8.52,8,6.81,27,6.666666667,14.56685083,0.103,9.36,1.537,3,3,6
389,12,32.41666667,3.709511568,22,40,0,0,174,155,322,353,90,24,10,74,0,468,65.8,10.9,11.7,6.45,12.7,6.62,34,6.142857143,17.94572207,0.918,9.879,1.202,4,4,8
155,7,22.14285714,4.122580645,20,23,0,0,77,69,134,149,38,7,8,29,0,195,68.1,10.6,8.7,9.46,10.3,6.43,16,6.75,14.57142857,0.192,6.093,0.716,3,2,5
611,27,22.62962963,4.180032733,40,131,2,1,208,267,518,578,197,52,28,100,2,805,60.24,12.3,9.7,11.95,12,7.97,112,5.642857143,18.30961832,0.064,23.646,3.29,5,5,10
468,18,26,3.596153846,23,63,0,4,206,185,384,431,99,29,23,83,0,542,66.27,11.6,9.4,8.53,10.4,6.85,53,7.083333333,16.12816327,0.286,14.836,2.877,5,4,9
254,6,42.33333333,4.094488189,11,40,0,0,122,131,231,249,60,11,14,41,0,320,55.2,12.8,13.7,10.34,16.9,7.88,38,15.66666667,21.71755459,0.426,5.23,0.344,3,4,7
93,3,31,4.032258065,13,15,0,0,49,58,86,90,19,5,6,20,0,119,66.41,8.8,11.5,7.73,13.4,7.93,16,14.5,21.11111111,0.173,2.725,0.102,2,2,4
438,32,13.6875,3.641552511,22,60,0,1,166,197,386,423,79,36,26,86,1,511,76.42,9.1,5.5,6.94,5.1,6.74,60,5.0625,13.10297872,1.712,25.266,5.022,5,4,9
224,11,20.36363636,3.977678571,9,35,2,0,97,91,177,207,53,20,8,40,0,280,67.79,12,8.8,8.76,9.9,6.28,21,4.75,14.25793103,0.052,7.624,2.324,4,3,7
437,21,20.80952381,4.064073227,24,95,0,0,164,219,395,426,115,39,27,67,0,561,61.67,11.5,9.1,10.44,10.3,8.03,84,5.4375,18.06543536,0.431,18.381,2.188,5,4,9
363,12,30.25,3.774104683,33,34,0,0,179,168,339,360,55,18,26,85,0,422,76.39,9.9,9.7,6.51,11.9,6.25,26,8.6,16.44093567,0.356,10.532,1.112,4,3,7
330,14,23.57142857,4.16969697,23,58,0,0,145,147,263,301,83,18,9,72,0,420,66.47,11.6,9.4,9.4,11.1,6.69,38,6.166666667,15.65650165,1.221,11.248,1.533,4,4,8
319,23,13.86956522,4.200626959,20,77,0,1,115,146,271,297,79,17,14,53,0,429,67.55,10.8,6.9,10.25,7.8,6.94,48,4.388888889,13.71274021,0.354,18.819,3.826,4,4,8
230,13,17.69230769,3.939130435,9,42,1,0,87,120,200,216,59,17,15,34,1,278,71.85,11,7.3,10.38,9.4,6.79,29,5.571428571,14.46871795,0,10.612,2.388,3,3,6
256,12,21.33333333,3.7265625,8,33,0,0,122,122,216,238,53,19,12,49,0,307,77.37,10.5,7.2,7.43,8.2,6.72,31,7.416666667,15.07130435,0.539,9.891,1.57,4,4,8
459,17,27,3.830065359,18,80,0,4,190,194,392,438,105,24,25,82,0,559,64.44,12.2,10.1,9.23,11.7,6.85,52,8.9,16.62703242,0.185,14.687,2.128,5,4,9
296,12,24.66666667,3.875,11,51,0,1,137,143,257,283,62,15,8,58,0,372,66.57,11.2,9.3,9.23,10.8,7.58,47,10.1,17.88682171,0.97,9.699,1.331,4,4,8
619,31,19.96774194,4.067851373,40,127,0,5,237,293,553,596,156,41,32,109,0,802,61.77,11,9.1,10.55,10.4,7.64,106,10.3,17.04104089,0.645,27.1,3.255,6,5,11
606,33,18.36363636,3.96039604,29,117,2,3,157,268,523,584,200,45,18,93,0,745,56.86,11.1,8.9,12.93,10.8,8.27,118,5.642857143,17.69684211,0.8,28.718,3.481,6,6,12
359,25,14.36,3.955431755,19,56,0,0,137,172,321,349,88,18,22,55,1,435,75.3,9.7,6,9.27,7.3,6.87,51,6,13.74064516,0.207,21.148,3.645,4,4,8
370,20,18.5,3.516216216,20,39,0,1,151,175,321,358,74,26,27,67,0,409,80.51,9.1,6,6.61,6.2,5.96,31,7.333333333,12.30292835,1.727,14.625,3.647,4,4,8
622,34,18.29411765,3.588424437,20,65,0,2,248,215,490,577,144,35,36,115,0,694,80.82,9.5,5.9,7.42,6.8,5.74,45,6.75,11.67195531,0.714,28.634,4.653,4,5,9
270,13,20.76923077,4.092592593,19,54,0,0,102,150,254,267,59,25,10,53,0,344,61.46,10.9,9.2,10.44,10.4,7.75,48,7.416666667,17.41559322,1.531,9.603,1.864,4,3,7
430,28,15.35714286,4.053488372,23,72,0,1,169,194,371,411,101,45,18,79,0,537,74.69,9.5,6.2,9.79,7.8,6.44,51,5.0625,12.81114058,0.522,24.05,3.429,5,5,10
318,15,21.2,3.694968553,9,45,0,0,140,137,259,294,71,9,18,60,0,374,77.47,10.7,7.2,7.2,8,6.41,33,4.9375,14.25538462,2.065,12.28,0.654,3,4,7
407,22,18.5,3.746928747,28,50,0,0,160,155,307,363,114,28,21,60,0,485,72.05,7.5,7.2,8.18,7.6,6.53,47,5.1875,13.73577465,1.494,19.248,1.258,4,4,8
265,13,20.38461538,3.79245283,15,36,1,0,102,130,239,257,64,24,17,42,0,326,69.92,11.1,8,7.89,8.3,6.55,30,7.166666667,14.36474576,0.131,9.477,3.392,3,3,6
221,11,20.09090909,3.542986425,10,17,0,0,105,87,168,198,44,11,8,38,0,250,86.64,8.8,5.7,5.75,6.4,5.57,13,12.25,11.93425743,0.201,8.625,2.173,3,3,6
516,32,16.125,3.773255814,35,64,3,2,236,200,433,486,98,27,32,104,0,602,81.63,8.4,5.6,7.07,6.3,5.88,44,6.285714286,11.79310345,1.958,27.499,1.543,5,4,9
317,11,28.81818182,3.611987382,9,27,0,1,114,123,236,275,105,22,9,50,0,370,63.22,9.6,10.6,8.19,11.4,6.43,27,12.875,15.87604396,0,8.76,2.24,3,3,6
443,30,14.76666667,3.898419865,43,75,0,0,138,215,375,424,112,35,21,83,0,540,67.35,9.6,6.9,9.85,7.5,7.49,76,4.222222222,15.15407008,1.742,25.248,3.01,4,5,9
562,20,28.1,3.346975089,35,47,1,2,221,201,443,521,153,49,15,83,1,615,70.36,10.6,9.9,7.38,11.4,6.48,46,6,16.36324094,1.253,16.292,2.455,4,4,8
657,39,16.84615385,4.211567732,27,152,0,0,252,249,543,625,160,59,25,111,0,914,56.15,11.4,9.2,10.14,8.8,7.32,109,7.166666667,15.46759796,1.066,32.974,4.96,5,5,10
157,9,17.44444444,4.21656051,5,31,0,0,50,103,152,155,46,9,4,33,0,216,56.05,12.1,9.2,11.01,9.6,7.39,26,7.083333333,15.67124088,0.209,7.503,1.288,3,3,6
356,21,16.95238095,3.831460674,12,57,2,1,123,165,299,331,101,33,10,66,0,421,73.88,9.5,6.5,9.62,8,7.14,53,5.714285714,14.78666667,0.223,16.875,3.903,5,5,10
296,17,17.41176471,4.067567568,16,49,1,2,123,151,266,286,56,16,16,61,0,374,72.66,11.1,7,9.63,8.4,6.69,38,6.642857143,13.97946768,0.481,14.201,2.318,4,4,8
574,29,19.79310345,3.900696864,29,82,2,9,228,216,472,540,119,30,57,99,0,691,70.33,11,7.9,9.34,9.3,6.3,56,7.5,13.62704225,1.104,24.347,3.549,4,5,9
416,26,16,3.536057692,36,58,1,0,167,177,356,398,101,24,23,73,0,453,82.14,8.2,5.4,6.43,5.5,6.14,41,8.9,12.33038674,1.69,19.8,4.512,4,4,8
583,21,27.76190476,3.955403087,25,106,5,0,212,244,496,557,164,49,23,92,0,721,55.88,12.2,11.4,10.86,13,7.45,83,7.083333333,18.16008048,0.933,18.229,1.837,5,5,10
289,17,17,3.982698962,20,53,0,0,124,141,263,283,66,20,15,58,0,354,81.12,9.2,5.8,8.23,7.3,6.62,37,4.277777778,13.80606061,0.583,14.067,2.349,4,4,8
445,25,17.8,3.631460674,45,56,5,1,179,203,398,431,102,34,22,82,1,501,81.12,9.2,5.8,7.42,6.6,6.16,43,5.0625,12.63298969,0,20.092,4.908,4,4,8
410,21,19.52380952,4.136585366,10,69,0,1,165,181,360,395,90,40,24,82,0,558,54.12,11.8,10,10.5,9.9,7.47,68,6.642857143,16.39555556,1.145,17.656,2.2,4,4,8
343,17,20.17647059,3.682215743,23,52,0,0,126,161,298,328,75,21,22,53,0,397,71.44,10.2,7.4,9.34,8.8,7.08,47,8.8,15.29971831,0.797,14.095,2.108,4,4,8
317,11,28.81818182,3.716088328,18,30,0,0,149,149,282,307,59,25,12,57,0,365,80.35,9.3,8.2,6.62,10,6.41,29,6.75,15.77220339,0.381,9.386,1.233,4,4,8
520,23,22.60869565,3.896153846,8,68,0,0,227,161,362,431,116,32,35,103,0,640,68.7,11.4,8.5,8.59,9.3,5.95,40,5.714285714,13.19347639,0.538,19.603,2.859,5,5,10
361,24,15.04166667,4.218836565,15,66,0,0,134,179,317,348,82,31,24,59,0,482,65.93,10.3,7.5,9.45,7.6,6.95,55,6.214285714,14.18666667,0.185,19.058,4.756,4,4,8
462,23,20.08695652,4.246753247,23,97,0,0,175,232,418,447,117,36,21,76,0,629,61.67,12.1,9.1,10.73,10.6,7.58,80,10.7,16.9294686,0.516,18.739,3.747,5,5,10
573,33,17.36363636,4.006980803,40,100,2,2,249,211,451,526,119,31,37,105,0,738,72.46,10.9,7.1,8.52,7.6,6.27,61,6.071428571,12.98134875,1.662,26.551,4.786,5,4,9
423,39,10.84615385,3.643026005,15,61,0,1,189,185,363,413,61,29,31,92,0,491,86.71,7.9,3.7,5.31,3.1,6,45,3.65,10.72440945,4.498,30.542,3.96,4,4,8
723,36,20.08333333,4.185338866,24,153,0,0,274,294,623,700,166,60,36,124,0,952,62.38,11.7,8.9,10.55,10.1,7.3,114,6.833333333,16.03388456,0.653,31.559,3.788,5,6,11
262,12,21.83333333,3.896946565,11,30,0,1,113,132,228,247,53,19,13,53,0,324,76.45,10.5,7.6,7.89,9.1,6.53,29,6.142857143,14.85327801,0.141,10.89,0.969,3,3,6
541,34,15.91176471,4.025878004,25,94,0,1,200,255,499,534,141,38,42,91,0,675,66.13,10.5,7.4,10.32,8.3,7.41,91,5.625,15.30177106,1.999,27.869,4.132,5,5,10
576,43,13.39534884,3.774305556,36,95,1,5,216,244,490,551,117,38,37,120,0,712,76.42,10.2,5.5,8.05,5.8,6.55,73,4.055555556,12.6189899,5.008,33.512,4.482,6,4,10
498,32,15.5625,3.602409639,32,64,0,3,181,224,454,491,117,26,31,86,0,551,83.76,8.7,4.8,7.99,6.3,6.65,62,4.388888889,13.16484262,3.297,25.132,3.571,4,4,8
178,1,178,4,4,26,0,0,90,87,159,172,32,12,10,48,0,239,-89.24,0,69.2,7.51,85.2,14.3,22,50.5,77.02857143,0.048,0.823,0.129,3,2,5
509,31,16.41935484,3.787819253,24,72,0,5,190,237,451,483,117,28,23,92,0,618,81.83,9.5,5.5,7.13,6.3,6.37,58,5.857142857,12.97446623,0,27.823,3.177,5,5,10
436,5,87.2,3.513761468,44,25,0,0,191,159,365,414,133,26,12,73,0,492,23.71,12,29.9,6.52,37.1,8.68,27,16,36.84656716,0.116,4.152,0.731,4,4,8
308,23,13.39130435,3.805194805,8,45,1,0,89,129,248,283,90,15,11,56,0,376,68.97,9.1,6.3,10.3,7.3,7.42,51,5.0625,14.54580645,0.142,19.621,3.237,4,5,9
323,31,10.41935484,3.693498452,11,36,1,1,129,144,273,306,63,14,21,64,0,373,87.42,7.9,3.4,5.77,3.4,5.69,29,3.75,9.761811847,1.404,25.747,3.849,4,4,8
386,18,21.44444444,4.300518135,25,84,0,0,150,186,331,372,110,23,21,57,1,518,59.74,12.1,9.9,12.01,12.3,7.8,68,7.583333333,18.00733728,1.255,16.038,0.707,4,4,8
434,24,18.08333333,3.748847926,37,70,1,0,180,150,300,353,104,29,14,71,0,529,72.66,10.9,7,8.64,7.6,6.1,40,6.214285714,12.48954424,0,22.863,1.137,5,5,10
393,20,19.65,3.801526718,33,48,0,0,169,167,330,369,97,21,18,78,0,465,78.48,9.8,6.8,6.84,7.4,6.24,39,6.75,13.54939227,0.744,17.142,2.114,4,4,8
459,29,15.82758621,3.947712418,19,76,0,0,183,199,387,430,99,28,23,89,1,596,65.52,10.9,7.6,8.34,6.9,6.65,60,5.0625,13.51941606,0.531,25.849,2.62,5,5,10
473,33,14.33333333,3.820295983,18,65,1,3,182,184,356,390,93,35,21,88,0,582,75.71,9.9,5.8,8.11,6.2,5.98,45,5.625,11.35835351,1.031,25.815,6.154,4,5,9
134,2,67,3.656716418,15,14,0,0,74,66,112,123,24,3,8,33,0,152,40.86,0,23.3,6.29,28.7,7.91,9,24,30.23464567,0.041,1.824,0.135,3,3,6
596,37,16.10810811,3.36409396,41,57,0,6,224,270,534,579,115,36,27,114,1,623,83.56,8.4,4.9,6.89,5.5,6.5,68,5.857142857,12.84824742,1.463,31.393,4.144,5,5,10
551,35,15.74285714,3.740471869,33,83,5,1,225,253,495,532,106,32,32,98,0,677,74.49,10.5,6.3,8.63,7,6.89,76,7.416666667,13.98963597,1.811,30.877,2.312,5,5,10
526,37,14.21621622,4.051330798,25,106,5,6,161,260,481,517,152,40,30,84,0,662,60.21,10.8,7.6,12.16,9,7.47,88,4.388888889,14.761513,2.448,30.374,4.177,5,5,10
260,16,16.25,3.869230769,18,36,1,0,102,137,239,256,74,20,11,39,0,328,65.93,10.6,7.5,9.5,7.7,6.82,35,5.25,13.85484163,0.587,13.414,1.999,4,4,8
514,27,19.03703704,3.879377432,28,89,1,1,194,248,462,494,113,25,31,86,0,608,72.16,9.3,7.2,8.99,8.2,6.96,72,5.25,14.8142539,0.822,23.539,2.639,5,5,10
343,11,31.18181818,4.064139942,11,57,0,0,169,145,280,312,73,14,16,63,0,444,58.45,13.9,12.4,8.54,13.8,6.46,28,8.8,17.25679012,0.104,9.414,1.481,4,4,8
366,10,36.6,3.352459016,21,18,0,0,165,110,239,290,99,19,32,60,0,396,73.04,7.2,11,6.4,13.2,6.5,26,9,17.99044025,0.625,8.923,0.453,4,4,8
491,25,19.64,4,15,93,3,1,205,211,438,479,124,23,31,74,1,622,62.58,11.3,8.8,9.97,9.5,7.18,73,10.2,15.67840749,1.071,22.174,1.755,4,5,9
94,4,23.5,4.117021277,5,19,0,0,42,55,83,87,28,6,2,16,0,122,66.57,11.7,9.3,9.34,10.9,6.54,10,8.625,15.25116279,0,3.013,0.987,2,2,4
216,11,19.63636364,4.134259259,6,41,1,0,97,115,181,196,48,15,13,38,0,277,70.23,11.4,7.9,9.28,9.3,7.09,32,8.3,15.65746193,0.066,9.427,1.507,4,4,8
648,36,18,3.802469136,38,112,0,4,237,296,582,638,149,48,41,105,0,760,73.78,10,6.5,10.26,8.6,7.53,107,6.357142857,15.82026365,1.166,30.866,3.968,6,6,12
420,27,15.55555556,3.814285714,30,64,1,2,148,198,374,403,92,26,19,71,0,474,75.61,9.3,5.8,10.19,7.9,6.67,52,6.071428571,13.13970674,0.914,21.773,4.313,4,4,8
389,20,19.45,3.457583548,23,39,1,1,169,175,344,373,81,25,23,59,0,426,78.18,9.3,6.9,7.14,7.6,6.31,37,10.4,13.83129909,1.108,16.947,1.941,4,4,8
360,29,12.4137931,3.616666667,26,39,2,3,111,148,290,330,76,17,30,70,0,387,85.69,8.3,4,8.16,5.7,5.88,32,4.9375,10.70976431,0.693,22.854,5.453,4,3,7
273,15,18.2,3.666666667,13,36,1,2,125,139,256,268,61,13,16,49,0,322,81.22,9.7,5.8,6.43,6,6.45,32,6.142857143,13.36325203,0.459,13.613,0.928,4,4,8
303,16,18.9375,3.904290429,18,40,0,0,142,139,263,289,66,14,16,56,0,377,70.73,9.8,7.7,7.36,7.5,6.37,33,7.75,13.6911828,0.664,13.905,1.431,4,3,7
484,32,15.125,3.80785124,19,66,0,1,176,214,421,463,118,33,28,80,0,596,74.9,9.4,6.1,7.7,6.2,6.59,62,4.388888889,13.14159624,0.089,28.05,3.861,4,5,9
436,21,20.76190476,3.708715596,20,63,0,2,195,173,343,399,85,27,19,85,0,517,78.28,10.4,6.9,7.78,8.1,6.23,41,6.916666667,13.57974026,0.993,16.343,3.665,4,4,8
597,32,18.65625,4.140703518,29,132,10,3,200,295,547,583,153,45,41,101,0,789,57.06,11.4,8.8,12.06,10,8.02,116,5.428571429,16.99726908,3.923,25.67,2.404,5,5,10
309,15,20.6,4.077669903,14,55,1,0,107,150,280,304,99,28,8,52,0,405,62.07,11.2,9,11.08,10.6,8.04,59,8.9,17.97939394,0.6,12.776,1.623,4,5,9
364,22,16.54545455,3.788461538,17,47,0,1,130,168,313,346,91,27,17,62,0,431,74.29,9.9,6.4,9.39,7.6,6.76,47,8.3,13.72393443,2.725,18.106,1.168,4,4,8
471,35,13.45714286,3.787685775,24,73,3,3,154,222,417,458,103,35,34,81,0,560,76.82,9.6,5.4,9.32,6.8,6.85,65,3.65,13.26103093,1.186,28.478,5.337,4,4,8
287,18,15.94444444,3.766550523,9,43,1,3,98,148,254,274,67,16,22,48,0,335,75.1,9.6,6,9.73,7.8,7.23,44,3.65,14.69762712,0.413,16.485,1.102,4,4,8
350,14,25,4.102857143,31,65,0,1,128,188,313,329,111,19,14,54,0,446,57.81,12.5,10.6,10.79,12.3,7.67,57,10.4,18.19540984,0.672,12.263,1.066,4,4,8
468,25,18.72,3.540598291,11,59,0,2,184,200,402,453,71,34,36,104,0,540,80.21,9.4,6.1,6.49,6.3,6.49,53,7.083333333,13.71815085,1.011,20.728,3.259,4,4,8
419,15,27.93333333,3.68973747,24,65,0,0,194,162,333,388,78,18,25,90,0,515,70.87,11.7,9.7,6.85,10.7,6.02,27,12,15.0525,0.962,13.061,0.977,4,4,8
604,37,16.32432432,3.860927152,32,118,9,2,229,260,507,571,127,41,48,108,0,754,66.13,10.9,7.4,10.08,8.1,7.29,95,5.375,14.99467197,2.436,32.704,1.86,6,5,11
322,17,18.94117647,3.903726708,14,41,0,0,137,128,256,296,74,21,9,69,0,398,71.85,10.5,7.3,7.83,7.3,5.63,22,6.666666667,11.52341297,0.424,14.646,1.93,4,4,8
