word_count,sentence_count,avg_sentence_len,avg_word_len,long_word,stopwords_count,exc_count,que_count,comma_count,spelling_errors,unigrams_count,bigrams_count,trigrams_count,noun_count,adj_count,adv_count,verb_count,fw_count,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,linsear_write_formula,gunning_fog,difficult_words,neg_sentiment,neu_sentiment,pos_sentiment,cohesion,score1,score2,score
413,19,21.73684211,4.176755448,73,146,0,0,8,29,140,279,327,127,34,10,75,0,580,59.74,13.1,9.9,9.69,10.4,6.08,7,13.6539314,35,0.34,14.481,4.178,5.617801047,4,4,8
363,19,19.10526316,4.071625344,68,138,0,0,9,13,166,307,337,101,25,21,60,0,486,62.98,12.3,8.6,10.21,9.5,7.15,8.6,15.47245283,54,0.41,17.444,1.146,5.7625,4,4,8
415,28,14.82142857,3.686746988,62,177,0,4,8,23,202,380,407,77,27,29,82,0,504,75.1,10,6,6.71,5.3,6.61,7,13.12555858,54,1.183,23.6,3.216,5.31880109,4,4,8
384,23,16.69565217,3.890625,55,164,0,0,1,27,167,310,358,99,21,22,67,0,459,81.33,9.3,5.7,7.36,6.7,6.28,5.1875,12.90632479,42,0.132,19.619,3.248,5.387464387,5,5,10
424,18,23.55555556,3.726415094,53,173,2,1,12,35,198,390,420,97,34,35,70,0,490,76.05,10.4,7.7,8.3,9.6,6.71,8.8,15.40325203,48,1.5,14.954,1.546,5.45799458,4,4,8
514,28,18.35714286,3.994163424,77,211,0,1,5,40,262,477,507,119,34,27,95,0,645,71.55,10.6,7.4,8.81,8.3,7.05,6.214285714,15.19172414,76,1.222,23.215,3.564,5.470464135,5,4,9
345,19,18.15789474,3.608695652,39,124,0,0,11,20,156,306,339,88,18,21,65,0,394,80.72,9.1,6,7.02,6.5,6.2,6.285714286,12.84844884,34,0.38,15.695,2.925,5.254125413,3,4,7
235,4,58.75,3.34893617,19,89,2,0,9,5,123,200,215,76,15,14,36,0,262,39.17,11.7,19.8,8.32,22.9,8.16,16.66666667,26.76082474,26,0.178,3.56,0.262,5.319587629,3,3,6
682,32,21.3125,3.750733138,77,293,0,0,23,43,297,602,664,134,44,54,124,0,779,77.77,9.2,7.1,7.25,7.9,6.2,6.916666667,13.65570275,64,0.353,27.072,4.574,5.253225806,6,5,11
268,12,22.33333333,3.615671642,41,120,0,0,8,9,97,183,206,62,8,9,43,0,316,78.38,9.5,6.8,7.2,7.6,6.14,11.875,13.33063291,24,0,10.297,1.703,5.205020921,4,4,8
146,9,16.22222222,3.643835616,28,58,0,0,11,5,88,132,137,34,7,15,20,0,177,62.68,12.3,8.7,9.63,9.2,7.93,6.666666667,17.5394958,26,0.586,8.026,0.388,5.731092437,4,4,8
423,20,21.15,3.543735225,57,161,0,2,14,29,209,379,411,118,24,16,79,0,448,79.19,8.7,6.5,8.7,8.6,6.96,7.416666667,15.18478386,54,0.422,17.886,1.692,5.553314121,4,4,8
352,21,16.76190476,4.454545455,93,121,0,0,9,24,195,323,343,99,26,21,51,0,494,56.45,11.4,9.1,12.11,10.3,8.23,6.071428571,17.69491961,76,0.208,19.567,1.225,6.205787781,4,5,9
460,23,20,3.832608696,84,195,0,2,25,19,176,363,411,92,25,26,82,0,567,71.04,11.3,7.6,9.28,8.9,6.81,11.875,14.74330789,58,1.282,20.016,1.703,5.659033079,4,5,9
434,19,22.84210526,3.629032258,56,176,6,3,21,22,212,389,423,100,18,21,74,0,499,76.76,9.4,7.5,7.78,8.8,7.01,5.785714286,15.96774536,57,0.756,16.238,2.006,5.321899736,4,4,8
293,18,16.27777778,3.993174061,46,119,0,0,9,15,145,248,272,66,25,11,60,0,370,73.88,11,6.5,9.27,7.8,6.74,4.875,13.79003891,39,1.211,15.419,1.368,5.692607004,3,4,7
241,15,16.06666667,3.962655602,32,97,0,0,4,9,132,202,218,57,22,20,40,0,284,83.25,8.3,5,8.46,6.7,6.36,7.333333333,12.56930233,28,1.403,13.376,0.22,5.555555556,4,3,7
573,29,19.75862069,3.837696335,93,221,5,10,18,32,238,478,531,133,45,31,109,0,687,71.14,9.6,7.6,9.1,8.8,6.81,8.1,14.71093117,73,0.631,21.46,6.91,5.62020202,5,5,10
422,26,16.23076923,4.180094787,88,159,3,1,15,21,205,360,393,98,42,20,78,0,563,65.73,10.2,7.6,10.03,8.2,6.89,5.1875,14.07214854,61,0.403,21.258,4.339,5.706493506,4,5,9
543,30,18.1,3.876611418,104,205,0,1,35,28,198,417,498,130,34,16,99,0,665,65.22,11.4,7.8,10.66,9,6.75,6.666666667,13.87142857,68,2.434,25.081,2.485,5.944320713,5,4,9
540,35,15.42857143,3.924074074,69,207,1,0,7,28,245,488,533,136,30,36,105,0,662,74.69,8.5,6.2,8.81,7,6.24,4.5,12.29451477,58,1.908,29.863,3.228,5.622362869,6,5,11
425,23,18.47826087,3.964705882,65,173,0,0,7,30,193,387,412,88,17,29,90,0,527,71.34,10.5,7.5,8.12,7.9,6.35,5.285714286,13.47452196,46,0.898,19.861,2.24,5.449612403,4,4,8
445,20,22.25,3.878651685,71,175,1,0,24,11,190,379,427,105,27,23,75,0,556,68.7,11.1,8.5,9.46,10,6.8,8.6,15.34139535,54,0.179,17.02,2.801,5.611825193,3,4,7
165,6,27.5,3.709090909,17,74,0,0,2,9,93,150,162,33,10,12,33,1,194,78.08,10.7,7,7.43,7.9,6.58,8.4,14.53513514,19,0.288,5.186,0.526,5.297297297,3,3,6
378,28,13.5,3.693121693,45,130,5,0,11,21,159,310,349,71,21,27,67,0,433,76.82,8.8,5.4,7.69,5.5,6.23,4.333333333,11.70106583,41,1.303,20.515,6.183,5.536050157,4,4,8
369,22,16.77272727,4.227642276,74,150,0,0,6,24,146,280,317,106,28,14,47,0,499,64.71,11.4,8,10.08,8.8,6.77,6.5,14.04229607,50,3.307,17.598,1.096,5.78742515,4,4,8
664,33,20.12121212,3.777108434,101,258,4,1,25,25,270,575,643,153,39,42,121,0,792,70.73,10.6,7.7,8.58,8.5,6.94,6.75,15.15130435,89,0.557,27.463,4.98,5.533913043,5,5,10
393,26,15.11538462,4.356234097,92,136,0,0,8,18,189,355,378,113,26,28,58,0,542,66.23,11.4,7.4,11.07,8.8,7.54,5.5,15.58181818,72,0.553,23.002,2.445,5.969014085,5,4,9
593,25,23.72,3.558178752,61,271,0,0,16,20,230,507,573,128,27,22,104,0,668,75.74,10.4,7.9,6.96,8.7,6.4,6.916666667,14.69619962,57,0.47,21.207,3.324,5.195028681,5,5,10
544,31,17.5483871,3.446691176,70,183,7,2,27,35,241,483,539,141,39,33,85,0,596,73.58,8.6,6.6,8.4,7.2,7.17,4.9375,14.96328767,78,1.5,24.762,4.737,5.532879819,5,5,10
321,19,16.89473684,3.85046729,41,132,0,0,7,12,153,267,300,64,20,23,55,0,388,81.22,10.1,5.8,7.42,6.6,6.18,7.416666667,12.66511945,33,0.894,15.817,2.289,5.361774744,4,4,8
566,32,17.6875,3.719081272,56,264,0,1,8,21,227,486,535,103,40,37,112,0,658,80.21,8.9,6.1,6.15,6,5.8,5.571428571,11.98857143,45,2.914,25.458,3.627,5.118095238,5,4,9
323,16,20.1875,3.715170279,39,134,0,0,9,8,123,214,245,68,20,6,68,0,390,78.18,9.7,6.9,6.96,7.4,5.95,5.928571429,12.89741497,26,0.488,13.737,1.775,5.183050847,4,4,8
367,16,22.9375,3.847411444,59,154,0,0,16,11,179,326,351,88,15,25,60,0,459,67.99,11.8,8.8,8.94,9.9,7.28,5.571428571,16.74807453,54,0.036,13.353,2.611,5.50617284,5,4,9
440,29,15.17241379,3.993181818,82,173,0,1,6,12,198,369,411,104,30,31,64,0,576,74.39,10.9,6.3,8.29,6.7,6.73,5,13.63528822,61,0,24.038,4.962,5.497512438,4,4,8
465,28,16.60714286,4.408602151,102,160,0,1,8,31,213,398,455,149,49,19,69,0,661,56.25,12,9.1,11.13,9.6,7.06,6.428571429,14.77804296,71,0.663,22.745,4.592,6.019093079,4,4,8
527,36,14.63888889,3.880455408,99,212,0,0,30,32,221,452,515,114,39,31,91,0,666,66.44,10.7,7.3,9.03,7.3,7.72,5.571428571,15.99256637,98,2.24,29.044,4.716,5.715859031,5,5,10
459,29,15.82758621,3.553376906,56,191,2,1,7,28,193,379,432,95,29,25,79,0,534,82.75,9.2,5.2,6.26,5.1,6.05,4.611111111,11.91643564,44,0.208,23.511,5.28,5.183168317,4,4,8
394,35,11.25714286,4.096446701,81,142,0,0,10,25,170,335,376,100,24,16,62,0,500,69.99,9.7,5.9,9.49,6.4,6.52,4.277777778,11.98413994,52,0.241,30.35,4.408,5.810888252,4,5,9
426,21,20.28571429,3.64084507,56,177,2,2,19,17,193,380,414,105,28,23,71,0,507,71.55,9.6,7.4,7.94,7.6,7.23,5.75,15.65369863,64,0.255,18.193,2.552,5.397820163,4,5,9
490,30,16.33333333,4.091836735,98,177,4,4,34,38,235,449,482,105,45,26,76,0,612,65.93,10.7,7.5,11.42,9.3,7.83,5.8125,16.40888889,92,1.847,23.169,4.983,5.887587822,6,5,11
464,27,17.18518519,3.665948276,68,181,0,1,8,23,148,338,403,106,19,27,100,0,555,73.17,9,6.8,7.3,6.5,5.94,5.0625,11.96039604,40,0.439,22.124,4.437,5.383663366,4,4,8
429,22,19.5,3.675990676,66,167,8,2,23,24,180,347,390,107,26,13,79,1,491,72.46,10,7.1,8.93,7.9,6.65,7.083333333,13.94666667,51,0.836,17.71,3.455,5.576177285,5,4,9
762,40,19.05,3.892388451,107,309,3,0,33,27,267,606,706,153,51,37,145,2,919,71.34,10.8,7.5,8.81,8.4,6.3,7.333333333,13.36285714,78,1.318,33.059,5.622,5.534023669,5,5,10
337,23,14.65217391,4.002967359,62,137,0,1,9,22,157,280,314,72,24,20,70,0,419,75.1,10.1,6,8.45,6.7,6.86,4.111111111,13.75162791,49,1.485,19.763,1.752,5.604651163,4,4,8
314,25,12.56,3.71656051,46,114,0,0,8,28,170,292,307,74,19,14,54,0,369,76.93,9.7,5.3,7.46,5.2,6.48,4.8125,12.29777778,39,0.14,20.922,3.938,5.492592593,4,4,8
264,9,29.33333333,3.708333333,42,115,0,0,12,5,121,239,258,67,17,10,45,0,321,62.61,12.7,10.8,8.59,12.1,7.24,7,18.09886463,34,0.073,7.621,1.306,5.441048035,3,4,7
562,29,19.37931034,4.129893238,108,212,0,0,10,30,261,490,535,160,39,29,102,0,732,63.39,11,8.5,9.8,8.9,7.3,6.214285714,15.74222222,91,0.232,25.307,3.461,5.651072125,4,6,10
468,21,22.28571429,3.638888889,66,186,0,0,9,27,189,377,432,122,37,33,71,0,543,69.72,10.6,8.1,9.46,9.5,7.04,4.5,15.68124352,61,1.509,18.111,1.38,5.616580311,4,4,8
455,30,15.16666667,3.986813187,82,198,0,0,13,10,217,403,440,98,26,33,81,0,573,74.69,10,6.2,8.69,6.9,6.76,7.333333333,13.60689655,63,1.896,25.121,2.984,5.615763547,5,4,9
322,13,24.76923077,3.810559006,50,147,0,4,3,26,130,252,290,67,17,25,68,0,406,58.11,12.6,10.5,8.82,10.5,6.8,5.214285714,15.9046595,37,0.675,10.62,1.705,5.517857143,3,4,7
484,17,28.47058824,3.83677686,63,197,0,0,9,50,213,430,470,108,21,29,101,1,561,70.77,11,9.8,8.13,11.8,6.75,7.083333333,16.94819222,51,0.506,14.032,2.462,5.354691076,5,4,9
336,10,33.6,3.720238095,44,146,0,0,12,14,136,260,297,86,20,16,42,0,405,68.64,11.6,10.6,7.26,12.2,6.67,12.25,17.30300654,32,0.111,8.817,1.072,5.172638436,3,4,7
16,1,16,3.5,2,6,0,0,1,0,15,15,14,2,4,0,2,0,18,90.09,0,4.4,4.17,4,6.49,6,13.33333333,2,0.175,0.55,0.275,4.8,1,1,2
626,29,21.5862069,3.694888179,95,242,2,0,25,29,297,575,623,131,38,50,103,0,743,69.11,10.2,8.3,7.89,8.5,6.82,8.4,15.27272727,78,0.732,24.41,3.858,5.36,6,5,11
368,18,20.44444444,3.671195652,44,149,3,3,23,23,182,326,355,69,19,26,64,1,415,78.79,9.9,6.7,7.77,8,6.59,5.25,14.37,42,0.311,14.712,2.977,5.327160494,4,4,8
138,11,12.54545455,4.224637681,29,45,0,0,4,15,100,135,135,39,8,7,25,0,173,68.97,9.8,6.3,10.83,7.8,8.02,4.388888889,16.06789916,29,0.191,9.64,1.168,6.025,4,3,7
591,34,17.38235294,3.719120135,86,255,1,2,13,18,259,529,580,137,30,21,100,0,684,81.22,9.6,5.8,7.24,6.7,6.54,5.785714286,13.59021033,71,0.315,29.173,4.512,5.357552581,5,6,11
364,24,15.16666667,4.142857143,78,143,3,0,5,16,171,314,346,79,26,31,68,0,481,66.13,11.3,7.4,9.45,7.6,6.48,4.75,12.94458716,45,0.926,19.157,3.917,5.73088685,4,4,8
445,32,13.90625,3.591011236,56,154,0,0,17,20,190,368,413,126,27,20,69,0,510,76.32,8.6,5.6,8.16,5.9,6.72,5.642857143,13.06434783,58,2.215,25.541,4.244,5.551630435,4,5,9
437,23,19,4.118993135,72,200,1,1,5,15,194,381,418,94,27,23,76,0,572,71.34,11.7,7.5,8.81,8.4,6.67,5.5,14.2921393,56,1.203,18.073,3.725,5.565756824,4,5,9
482,24,20.08333333,3.531120332,66,176,7,0,34,27,204,417,463,124,34,26,72,1,534,71.14,9.9,7.6,8.93,8.6,6.94,6.916666667,15.0244898,61,0.272,18.768,3.96,5.526448363,4,5,9
509,25,20.36,4.139489194,109,162,7,0,20,34,231,422,478,143,43,27,79,0,675,53.51,12.9,10.2,12.29,11.7,7.71,7.833333333,17.17411765,86,0.236,20.463,4.302,6.126168224,6,5,11
283,15,18.86666667,4.021201413,41,126,0,0,6,13,127,252,273,66,15,8,61,0,365,70.84,10.8,7.7,8.35,8.3,6.92,5.714285714,15.07384615,40,0.381,13.23,1.389,5.505747126,5,4,9
550,29,18.96551724,3.998181818,90,229,0,0,9,36,204,432,495,131,35,27,102,0,693,70.73,10.9,7.7,8.12,8.2,6.4,6.071428571,13.78213439,61,0.541,23.477,4.983,5.458498024,4,5,9
52,2,26,4.538461538,12,23,0,0,0,5,40,49,50,14,4,3,8,0,73,54.56,0,11.9,10.62,13.5,7.09,11,17.6,7,0.237,1.652,0.111,5.78,1,1,2
493,23,21.43478261,3.76673428,75,197,2,0,17,31,223,446,480,115,34,32,88,0,592,69.82,10.8,8.1,9.23,9.3,6.98,6.5,15.48113744,65,1.355,20.063,1.582,5.552941176,5,5,10
561,27,20.77777778,3.607843137,75,194,0,1,30,25,237,484,546,147,51,21,80,0,631,71.95,10,7.2,9.63,8.8,7.5,7.6,16.23330396,88,0.355,22.183,4.461,5.653594771,5,5,10
472,26,18.15384615,4.175847458,84,181,0,0,5,24,186,388,447,121,35,24,97,0,631,63.59,11.2,8.4,9.34,8.5,6.22,8.7,12.95612903,49,0.189,21.589,4.221,5.68202765,5,4,9
477,19,25.10526316,3.693920335,58,248,5,0,8,18,195,415,456,82,27,41,97,0,569,74.42,9.9,8.4,6.33,8.8,6.13,10.4,14.37741497,39,0.363,16.432,2.205,5.056306306,4,5,9
618,41,15.07317073,3.843042071,95,218,2,2,28,30,285,558,608,146,34,34,96,0,733,75.4,9.5,5.9,8.98,7,7.15,4.611111111,14.42038023,96,1.293,36.471,3.236,5.690702087,5,5,10
399,29,13.75862069,3.478696742,48,150,1,0,15,30,176,344,382,80,29,23,60,0,447,84.78,9.5,4.4,7,5,6.5,4.5625,12.52576577,48,1.252,23.372,4.376,5.363363363,4,4,8
362,22,16.45454545,3.839779006,48,141,0,0,16,15,154,296,339,89,25,8,55,0,418,82.04,9,5.4,8,6.9,6.33,6.142857143,12.82442368,40,0,19.009,2.991,5.435185185,4,4,8
382,26,14.69230769,3.897905759,57,169,0,0,8,26,162,313,352,79,18,31,69,0,477,75,10.3,6.1,7.58,6.1,6.22,4.875,12.17795918,42,2.484,22.346,1.168,5.475218659,4,4,8
285,17,16.76470588,3.856140351,58,99,0,0,17,16,134,244,267,74,11,13,41,0,367,65.42,11,7.7,9.39,7.9,6.94,6.071428571,14.30436214,40,0.117,15.114,1.768,5.685714286,4,4,8
657,32,20.53125,3.834094368,112,222,3,1,19,38,278,552,630,175,41,34,119,0,824,62.98,11.3,8.6,10.09,9.4,7.28,5.375,15.80727273,98,0.434,26.587,4.979,5.728417266,6,6,12
426,29,14.68965517,3.464788732,43,160,8,3,11,36,168,339,392,91,22,29,82,0,461,84.57,8.1,4.5,7.35,5.3,6.22,4.222222222,11.86857143,44,0.424,23.198,5.378,5.383522727,4,4,8
470,25,18.8,3.961702128,94,185,0,0,14,18,190,382,423,98,18,35,96,0,583,71.65,11,7.4,9.28,8.6,6.33,6.666666667,13.34576271,49,0.058,22.559,2.383,5.673123487,4,5,9
342,27,12.66666667,3.535087719,44,138,2,0,3,27,144,283,324,72,17,20,58,0,395,85.59,8.6,4.1,5.49,3.6,5.76,4.875,10.42671096,30,1.313,22.566,3.12,5.172757475,4,4,8
411,16,25.6875,3.695863747,58,180,0,0,23,20,156,302,355,85,33,11,77,0,492,65.35,11.3,9.8,7.96,10.2,6.5,11.75,15.4877135,40,0.52,13.434,2.047,5.307692308,4,4,8
332,17,19.52941176,3.963855422,55,131,0,0,6,21,152,296,319,79,26,21,60,0,420,71.14,10.5,7.6,7.89,7.7,6.29,5.642857143,13.3751634,35,0.304,13.025,3.671,5.418300654,5,4,9
693,32,21.65625,4.177489177,161,269,8,0,53,22,264,566,645,157,52,46,118,0,933,52.7,13.3,10.5,12.07,11.7,7.65,6.5,17.23783784,116,0.432,27.867,3.701,6.077571669,6,5,11
545,32,17.03125,3.95412844,104,200,2,0,36,34,265,481,533,134,36,27,96,1,665,65.62,10.7,7.6,10.9,9,7.48,7.333333333,15.60460177,90,0.74,26.526,4.735,5.997792494,5,5,10
369,22,16.77272727,4.135501355,68,139,0,0,5,39,168,312,349,106,34,13,60,0,466,72.76,10.4,6.9,10.43,9.2,7.19,5.1875,15.21882353,57,0.387,16.817,4.796,5.828746177,4,4,8
362,20,18.1,3.660220994,55,162,0,0,13,16,153,307,343,61,11,23,66,0,419,80.62,9.5,6,7.13,6.6,6.4,5.5,13.4,40,0.124,17.868,2.008,5.325,4,4,8
488,26,18.76923077,4.239754098,111,168,2,2,11,24,228,415,463,131,44,33,82,0,670,54.52,12.7,9.8,12.18,11.1,7.91,7.25,17.40901679,91,0.753,20.392,4.855,6.08056872,6,6,12
300,15,20,3.623333333,34,134,1,0,4,14,133,243,269,65,21,3,59,0,353,78.59,10.4,6.8,6.44,7.1,6.17,7.5,13.34814815,28,0.055,13.281,1.664,5.132841328,4,4,8
61,3,20.33333333,3.409836066,7,30,0,0,1,8,43,57,58,10,1,4,15,0,64,87.35,8.8,5.5,5.74,6.3,6.3,7.333333333,13.60830189,6,0.26,2.74,0,5.037735849,1,1,2
504,38,13.26315789,3.660714286,66,202,0,1,13,12,209,416,473,111,40,34,76,0,580,85.08,8.8,4.3,6.53,4.7,6.11,4.333333333,11.43638009,53,0.726,33.2,4.074,5.31981982,5,4,9
470,19,24.73684211,4.363829787,111,165,0,0,23,12,190,395,437,128,32,34,77,0,658,50.77,13.5,11.2,12.76,13.2,7.67,5.125,17.80705882,78,0.251,15.977,2.772,6.193154034,5,5,10
480,22,21.81818182,3.977083333,67,195,1,0,7,25,214,422,455,124,31,27,78,0,611,66.88,11.2,9.2,8.07,9.7,6.5,12,15.06426966,51,0.841,16.401,4.759,5.397752809,5,5,10
409,34,12.02941176,3.784841076,60,145,2,5,11,28,175,358,393,104,20,19,68,0,492,78.45,9.1,4.8,8.38,5.5,6.56,3.9,12.0827907,53,0.815,30.053,3.131,5.649425287,5,4,9
658,37,17.78378378,3.753799392,115,198,1,5,36,32,257,539,626,192,51,26,117,0,787,64.71,11,8,10.78,9.4,7.59,7.6,16.13688213,107,1.914,28.056,7.03,5.961977186,5,5,10
313,14,22.35714286,3.808306709,41,118,0,0,7,20,135,240,267,72,23,7,75,0,360,76.35,10,7.6,7.66,8.9,5.87,6.833333333,13.18954064,22,0.443,10.988,2.569,5.32155477,4,4,8
438,31,14.12903226,4.075342466,75,162,0,0,4,33,185,364,416,117,21,18,92,1,545,75.61,9.9,5.8,9.03,6.9,6.61,5.125,12.98871795,58,0.884,25.945,4.171,5.720512821,5,4,9
625,33,18.93939394,3.968,118,197,0,5,37,29,256,520,603,175,45,53,105,1,794,56.15,11.6,9.2,12.35,10.7,7.42,6.833333333,15.73539078,96,4.174,26.736,2.088,6.214,5,5,10
486,24,20.25,4.16872428,108,184,6,2,20,25,216,436,475,143,18,28,85,0,638,62.27,11.9,8.9,11.54,10.9,7.79,8,17.30532374,87,1.31,20.264,2.426,5.988123515,5,5,10
413,26,15.88461538,3.767554479,69,143,6,3,27,27,201,375,402,99,19,27,81,0,475,74.9,9.3,6.1,10.14,8.2,7.33,6.357142857,15.00768769,64,0.172,20.861,4.966,5.889221557,4,5,9
406,22,18.45454545,3.714285714,55,173,0,0,4,21,170,350,386,104,27,26,73,0,471,79.9,9.4,6.3,8.18,7.8,6.04,6.142857143,12.66860399,35,1.812,17.144,3.044,5.452991453,4,4,8
341,19,17.94736842,3.873900293,54,163,0,0,5,14,148,305,332,77,17,17,63,0,445,63.8,11.1,8.3,8.52,7.7,6.41,5.25,13.39311258,38,0.097,17.176,1.727,5.5,4,4,8
495,13,38.07692308,4.082828283,76,223,1,0,4,22,243,464,488,117,36,31,89,0,639,55,12.9,13.8,9.06,15.9,7.56,26,20.97344902,67,0.094,11.162,1.744,5.435344828,5,4,9
458,25,18.32,4,72,195,0,1,14,17,199,424,453,88,29,23,112,0,559,71.75,8.6,7.3,8.81,8.2,6.68,6.357142857,14.20476886,58,4.097,18.575,2.329,5.593673966,4,4,8
367,32,11.46875,3.959128065,65,132,0,0,4,15,163,306,350,84,19,16,65,0,452,78.04,9.5,4.9,7.86,5.3,6.38,3.363636364,11.74153846,46,0.252,28.414,3.334,5.577981651,4,4,8
393,24,16.375,3.615776081,43,173,0,0,11,11,138,300,352,80,24,26,68,0,448,82.14,8.8,5.4,6.49,5.6,5.63,4.8125,11.0183908,28,0,20.56,3.44,5.25862069,4,4,8
685,47,14.57446809,3.708029197,109,242,0,13,30,58,320,629,671,156,53,50,116,0,800,75.81,9.4,5.8,9.27,7.1,7.66,5.714285714,15.60285714,121,2.351,37.953,6.695,5.748214286,5,5,10
515,19,27.10526316,4.060194175,80,228,0,0,4,25,194,396,442,118,41,44,105,0,650,62.92,11.9,10.7,8.83,12.1,6.5,7.083333333,16.14901468,49,1.721,15.805,1.473,5.486373166,5,4,9
363,20,18.15,4.05785124,62,135,0,1,11,21,154,290,328,108,37,16,52,0,452,72.26,10.5,7.1,10.03,8.9,7.06,6.666666667,15.02666667,53,1.658,16.87,1.472,5.786163522,4,4,8
483,23,21,3.641821946,59,188,0,0,26,25,200,408,455,94,28,25,101,1,555,78.59,10,6.8,7.89,8.2,6.4,6.071428571,13.93429952,49,0.404,19.536,3.06,5.384615385,5,5,10
448,22,20.36363636,4.116071429,83,190,4,1,21,25,191,382,423,105,30,21,72,0,588,60.95,12.1,9.4,10.79,10.7,7.14,6.214285714,16.01061224,64,1.03,17.898,3.072,5.795969773,4,4,8
219,9,24.33333333,3.863013699,42,91,0,0,7,8,121,197,211,61,15,6,29,0,264,67.28,11.4,9,9.69,10.9,7.79,11.625,18.2344385,37,0,8.367,0.633,5.526041667,4,4,8
535,34,15.73529412,4.119626168,108,200,4,2,12,35,262,494,529,119,40,25,94,0,692,66.23,9.8,7.4,9.85,7.8,7.68,12.5,15.94122622,101,1.246,28.774,3.98,5.751046025,6,5,11
462,27,17.11111111,3.720779221,61,186,3,2,29,15,211,418,447,90,32,28,81,1,538,81.83,9.5,5.5,8,7,6.55,5.928571429,13.43378446,55,3.217,21.943,1.84,5.473684211,4,4,8
262,16,16.375,4.064885496,47,89,0,0,11,11,117,206,239,66,23,4,48,0,332,73.47,10.6,6.7,9.16,7.9,6.25,6.916666667,12.64595745,28,0,11.673,4.327,5.648305085,4,4,8
291,21,13.85714286,3.93814433,44,116,2,3,5,11,145,266,286,66,27,16,43,0,360,75.81,9.6,5.8,7.93,6,6.19,4,11.86421456,32,0.839,16.017,4.143,5.54789272,4,5,9
440,29,15.17241379,3.606818182,52,145,0,1,20,18,204,392,432,131,24,17,80,0,508,76.01,9.8,5.7,9.09,6.8,7.09,4.15,14.09126761,64,2.915,24.037,2.048,5.721126761,5,4,9
376,17,22.11764706,3.765957447,44,162,0,1,6,21,169,324,361,84,24,26,63,0,437,75.44,10.1,8,7.66,9.4,6.18,8.8,14.23821958,32,0.277,14.319,2.403,5.338278932,4,4,8
681,39,17.46153846,3.930983847,121,264,1,1,29,31,280,592,650,168,49,29,125,2,853,73.37,10.4,6.7,9.16,7.9,7.17,5.375,15.00263069,105,2.815,31.182,5.002,5.676767677,6,4,10
380,25,15.2,3.747368421,51,173,0,0,11,14,160,306,339,73,15,23,76,0,441,83.05,9.3,5.1,7.13,5.7,6.4,4.75,12.73411765,45,1.574,21.34,2.085,5.344117647,3,4,7
470,21,22.38095238,3.870212766,79,196,0,0,25,22,207,417,461,107,32,16,83,0,560,68.5,10.6,8.6,9.28,9.9,7.3,7.25,16.65265207,70,0.176,17.832,2.992,5.528846154,5,5,10
725,27,26.85185185,3.675862069,109,193,12,4,23,38,300,610,704,308,56,21,95,0,860,50.67,12.1,11.3,13.75,14,8.41,13.125,19.71310861,127,0.806,23.775,2.42,6.333955224,5,5,10
235,13,18.07692308,4.123404255,49,91,0,0,10,16,127,207,223,60,24,12,37,0,315,63.8,11.7,8.3,10.38,9.2,7.55,7.583333333,16.28270531,41,1.883,10.769,0.348,5.822115385,3,4,7
307,12,25.58333333,3.566775244,38,114,1,1,16,13,132,244,279,82,24,14,53,0,339,67.49,9.1,9,9.69,10.8,7.41,8.6,17.20356275,43,0.191,10.467,1.342,5.669354839,4,4,8
546,27,20.22222222,3.65018315,82,169,2,0,35,27,252,470,522,168,36,16,81,0,622,64.1,10.3,8.2,11.42,9.9,8.19,8.6,17.81345972,101,1.776,20.706,4.518,5.988207547,5,5,10
484,26,18.61538462,4.066115702,89,159,3,1,15,26,191,384,443,134,50,15,93,1,644,62.98,11.5,8.6,10.73,9.9,7.18,4.4375,15.56995215,72,0.316,20.143,4.541,5.818396226,4,4,8
435,19,22.89473684,3.848275862,56,186,1,0,10,26,190,365,409,96,24,29,86,0,537,67.59,10.1,8.9,8.18,9.5,7.08,5.642857143,16.35384615,60,0.192,16.031,2.777,5.371501272,4,5,9
579,29,19.96551724,4.010362694,95,215,0,2,15,31,254,511,562,136,51,39,106,0,741,62.38,11.5,8.9,10.03,9.7,6.75,8.2,14.64564612,72,2.05,24.339,2.613,5.793240557,5,5,10
328,28,11.71428571,3.768292683,44,142,0,0,1,20,149,294,321,78,18,7,56,0,391,85.99,8.8,3.9,7.06,4.7,6.4,3.85,11.93517241,41,0.354,24.378,3.269,5.391752577,4,4,8
327,20,16.35,4.067278287,61,129,0,1,18,15,157,284,313,80,23,26,65,0,413,73.88,10.8,6.5,9.91,8.3,7,5.357142857,14.43328671,48,0.751,17.608,1.641,5.800699301,4,5,9
210,9,23.33333333,4.047619048,41,100,0,0,2,30,117,195,206,48,17,14,30,0,288,57.81,13.2,10.6,8.3,10.2,7.62,10.3,18.06693878,36,0.132,7.576,1.292,5.423469388,4,4,8
376,18,20.88888889,3.715425532,60,148,2,4,25,20,171,307,333,91,31,17,54,0,449,62.58,10.9,8.8,10.09,9.6,6.9,6.142857143,14.9637785,47,0.392,16.165,1.443,5.769480519,5,5,10
